radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,250,2,7838,201352708,0,30.329467,59.874907,1000,39,1,1458925973,1491924547,0
LTE,250,20,19705,2313,0,30.345431,59.955434,4267,4,1,1394209809,1505588258,0
LTE,250,20,19690,6651,0,30.425962,60.034796,1000,2,1,1394990103,1505712059,0
LTE,250,2,7816,201222144,0,30.225483,59.847516,1000,4,1,1396430407,1505217855,0
LTE,250,2,7816,201230080,0,30.223945,59.850917,1000,6,1,1396430705,1548400709,0
LTE,250,2,7840,200718338,0,30.422488,60.03644,1000,6,1,1396453802,1561384163,0
LTE,250,2,7840,200719361,0,30.401465,60.03641,1000,4,1,1396454103,1554348785,0
LTE,250,2,7811,201473793,0,30.38029,59.871014,1000,2,1,1396552803,1505319899,0
LTE,250,2,7829,200723456,0,30.348801,59.985706,1000,9,1,1396614614,1552092973,0
LTE,250,2,7803,199809536,0,30.324036,59.978814,2318,44,1,1396615209,1557241035,0
LTE,250,11,7828,200705797,0,30.39206,60.009265,1000,27,1,1459795387,1579545032,0
LTE,250,2,7811,201473538,0,30.348853,59.872607,1000,2,1,1463280504,1559810332,0
LTE,250,2,7843,8101291,335,30.410874,60.038784,1000,2,1,1483408164,1552122010,0
LTE,250,2,7811,201483266,0,30.346946,59.916071,1000,2,1,1398379392,1559809781,0
LTE,250,2,7810,201348610,0,30.31863,59.906796,1000,2,1,1400670533,1550595395,0
LTE,250,2,7812,201476608,0,30.423305,59.828282,1000,2,1,1400758338,1505373905,0
LTE,250,2,7812,201489153,0,30.455954,59.842387,2126,40,1,1400758338,1581670739,0
LTE,250,2,7812,201487617,0,30.453489,59.839487,1000,28,1,1400758338,1559812666,0
LTE,250,2,7812,201487616,0,30.459525,59.846139,1000,22,1,1400758338,1561390998,0
LTE,250,2,7834,201602304,0,30.48396,59.852124,1953,10,1,1400758338,1548789317,0
LTE,250,2,7834,201602816,0,30.510637,59.857941,1481,23,1,1400758338,1561385240,0
LTE,250,2,7839,201615616,0,30.519945,59.887547,3320,18,1,1400758338,1551838092,0
LTE,250,2,7839,201607680,0,30.523631,59.892456,1000,2,1,1400758338,1551838092,0
LTE,250,2,7833,201603840,0,30.51397,59.931489,1158,2,1,1400758338,1561393892,0
LTE,250,2,7833,201613057,0,30.505131,59.912138,1937,38,1,1400758338,1574154764,0
LTE,250,2,7831,200833025,0,30.530786,59.976814,3027,67,1,1400758338,1561384754,0
LTE,250,2,7831,200832258,0,30.47041,59.942384,1021,7,1,1400758340,1581139658,0
LTE,250,2,7831,200832256,0,30.464844,59.946681,1824,13,1,1400758340,1581139788,0
LTE,250,2,7831,200835584,0,30.477511,59.941968,1000,3,1,1400758340,1581139425,0
LTE,250,2,7834,201602306,0,30.476,59.852314,1000,47,1,1400758338,1581670664,0
LTE,250,2,7834,201605633,0,30.504799,59.854956,2801,68,1,1400758338,1581670602,0
LTE,250,2,7831,120585473,0,30.551157,59.966445,1000,4,1,1400733696,1559840620,0
LTE,250,2,7812,201472001,0,30.445458,59.831155,3226,25,1,1400758338,1561390922,0
LTE,250,2,7834,201602048,0,30.492206,59.867965,2209,3,1,1400758338,1505546084,0
LTE,250,2,7831,200835585,0,30.48543,59.928109,2074,5,1,1400760664,1581144404,0
LTE,250,2,7801,7800241,0,30.280380249023,59.940719604492,1000,1,1,1401683126,1401683126,0
LTE,250,2,7831,200835072,0,30.474132,59.945746,1384,2,1,1401868013,1551837734,0
LTE,250,2,7826,200588033,0,30.374068,60.043795,1000,7,1,1402345123,1559298867,0
LTE,250,2,7831,200834304,0,30.463447,59.959192,1000,5,1,1403881936,1505661155,0
LTE,250,2,7831,200834305,0,30.470791,59.952002,1000,3,1,1403881962,1506081251,0
LTE,250,2,7831,200832257,0,30.472966,59.940582,2360,13,1,1403882295,1581139690,0
LTE,250,2,7831,200842242,0,30.477033,59.949385,1000,2,1,1403865367,1557669641,0
LTE,250,2,4706,120582402,0,30.559881,59.939544,4909,7,1,1403885635,1574155220,0
LTE,250,2,7831,200833024,0,30.503762,59.983164,1000,4,1,1404157982,1506081729,0
LTE,250,2,7833,201616642,0,30.482568,59.919436,1000,40,1,1404138179,1581145113,0
LTE,250,2,7831,200839936,0,30.493394,59.963424,1000,3,1,1404157982,1506362204,0
LTE,250,2,7833,201603842,0,30.487309,59.925129,1000,10,1,1404190118,1581144552,0
LTE,250,2,7833,201608192,0,30.486434,59.930644,1000,3,1,1404190339,1581144313,0
LTE,250,2,7831,200833026,0,30.500009,59.984109,1808,55,1,1404211374,1560334625,0
LTE,250,2,4706,120582401,0,30.744108,59.910682,14233,4,1,1404222520,1506614620,0
LTE,250,2,7831,120592641,0,30.554651,59.94635,2624,8,1,1404222521,1560334444,0
LTE,250,2,7804,199820801,0,30.320528,59.969687,1000,5,1,1404217225,1557240035,0
LTE,250,2,7804,199821056,0,30.312566,59.967765,1000,3,1,1404237167,1557240049,0
LTE,250,20,19691,4561,0,30.331508,60.054228,1000,4,1,1404494710,1505710807,0
LTE,250,2,7823,200452352,0,30.246754,60.009407,1000,3,1,1404553349,1549244183,0
LTE,250,2,7823,200450050,0,30.25563,60.006357,6705,46,1,1404573384,1573891110,0
LTE,250,2,7823,200458752,0,30.274342,60.009789,1178,9,1,1404573684,1573875712,0
LTE,250,20,19705,5392,0,30.360797,59.937057,1000,5,1,1405748706,1505586825,0
LTE,250,1,17809,51703809,0,30.297469,60.002326,1000,4,1,1405954211,1506338570,0
LTE,250,1,17803,51254274,0,30.313731,59.994515,1000,2,1,1405973406,1505918545,0
LTE,250,1,17809,51267585,0,30.339296,60.01508,1000,2,1,1406615711,1506107926,0
LTE,250,2,7823,200452353,0,30.237604,60.008889,1000,12,1,1406895477,1550999520,0
LTE,250,2,7824,200453378,0,30.234072,59.995488,3103,26,1,1406895477,1506093868,0
LTE,250,2,7824,200459264,0,30.231401,59.989726,2463,95,1,1406895477,1573870646,0
LTE,250,2,7824,200462080,0,30.251829,59.984136,2876,20,1,1406895477,1543212367,0
LTE,250,2,7824,200466433,0,30.247871,59.983847,2438,30,1,1406895477,1553067954,0
LTE,250,2,7824,200455169,0,30.278856,59.982484,1886,85,1,1406895477,1553067878,0
LTE,250,2,7824,200455168,0,30.290554,59.983222,2457,100,1,1406895477,1563260790,0
LTE,250,2,7804,200594177,0,30.340049,59.967841,1000,12,1,1406895477,1563283029,0
LTE,250,2,7805,200067584,0,30.343128,59.936325,1000,2,1,1406895478,1505464435,0
LTE,250,2,7810,199940608,0,30.298103,59.907658,1000,11,1,1406895479,1556651283,0
LTE,250,2,7810,201216514,0,30.28923,59.901418,1000,3,1,1406895479,1546707026,0
LTE,250,2,7823,200452354,0,30.231843,60.012821,1000,5,1,1406895477,1550999433,0
LTE,250,2,7823,200468994,0,30.235898,60.009348,1000,11,1,1406895477,1550999627,0
LTE,250,2,7824,200459265,0,30.225959,59.981636,2612,79,1,1406895477,1573870615,0
LTE,250,2,7824,200449793,0,30.274776,59.982086,2410,43,1,1406895477,1553067916,0
LTE,250,2,7803,199809538,0,30.313256,59.98078,2615,46,1,1406895477,1563260832,0
LTE,250,2,7804,200597505,0,30.334382,59.968289,1917,36,1,1406895477,1551096692,0
LTE,250,2,7805,200067585,0,30.343576,59.934525,1000,2,1,1406895478,1505464702,0
LTE,250,2,7809,199939584,0,30.306792,59.919447,1000,2,1,1406895478,1548700881,0
LTE,250,2,7823,200449282,0,30.23641,60.004378,1000,45,1,1406895477,1573885299,0
LTE,250,2,7804,200587778,0,30.336905,59.963548,1000,9,1,1406895477,1557239599,0
LTE,250,2,7810,199945216,0,30.297368,59.911037,1000,3,1,1406895478,1546707213,0
LTE,250,2,7810,201216512,0,30.295683,59.898827,1000,3,1,1406862280,1582787535,0
LTE,250,2,7840,200704768,0,30.433422,60.041401,1000,10,1,1406895476,1561384392,0
LTE,250,2,7840,200719106,0,30.383875,60.055203,1000,16,1,1406895476,1557984873,0
LTE,250,2,7840,200719104,0,30.385857,60.054463,3953,37,1,1406895476,1563379245,0
LTE,250,2,7825,200577280,0,30.372239,60.066229,1000,7,1,1406895476,1559304730,0
LTE,250,2,7825,120585986,0,30.378942,60.077401,1000,21,1,1406772185,1563636714,0
LTE,250,2,7822,120584706,0,30.361823,60.090047,4466,45,1,1406895476,1563636780,0
LTE,250,2,7822,120579585,0,30.293337,60.098282,2305,38,1,1406895477,1563379630,0
LTE,250,2,7837,200328193,0,30.152306,60.050553,1000,2,1,1406895477,1506072055,0
LTE,250,2,7823,200451073,0,30.21292,60.024788,1000,2,1,1406895477,1550999286,0
LTE,250,2,7823,200451840,0,30.232199,60.007236,2115,5,1,1406895477,1550601912,0
LTE,250,2,7823,200449281,0,30.234957,59.99761,3340,9,1,1406895477,1552406743,0
LTE,250,2,7824,200449538,0,30.265207,59.983494,1000,10,1,1406895477,1560335824,0
LTE,250,2,7824,200462081,0,30.233314,59.983017,1000,3,1,1406895477,1505562984,0
LTE,250,2,7809,199949057,0,30.309544,59.91916,1000,3,1,1406895478,1548700903,0
LTE,250,2,7840,200709888,0,30.442447,60.033318,1000,15,1,1406895476,1561384469,0
LTE,250,2,7822,120584705,0,30.311868,60.096349,1000,11,1,1406772471,1560359199,0
LTE,250,2,7833,201612800,0,30.495945,59.909019,1783,12,1,1406895475,1580471453,0
LTE,250,2,7840,200719360,0,30.418031,60.038963,1940,11,1,1406895476,1559122301,0
LTE,250,2,7822,120579584,0,30.356128,60.093852,1000,4,1,1406895476,1563636797,0
LTE,250,2,7825,200592128,0,30.325066,60.085205,1263,2,1,1406895476,1552815332,0
LTE,250,2,7823,200451074,0,30.204656,60.028073,1000,4,1,1406895477,1550999204,0
LTE,250,2,4706,120582405,0,30.533619,59.929716,1877,2,1,1406767818,1550604649,0
LTE,250,2,7825,200596224,0,30.381742,60.080488,3056,6,1,1406895476,1563636726,0
LTE,250,2,7816,201219841,0,30.246783,59.848569,1000,8,1,1406895474,1554049059,0
LTE,250,2,7838,201228546,0,30.287399,59.879954,1000,9,1,1406895473,1552094008,0
LTE,250,2,7838,201344768,0,30.324397,59.884829,1830,6,1,1407138552,1505889185,0
LTE,250,2,7838,201356546,0,30.321865,59.883601,1617,6,1,1407242457,1505836637,0
LTE,250,2,7812,201488642,0,30.405074,59.840227,1000,2,1,1408525262,1505323665,0
LTE,250,2,7828,200832768,0,30.48346,59.989683,1754,13,1,1409762724,1563636305,0
LTE,250,2,7831,200844800,0,30.458003,59.975033,1000,2,1,1409762850,1505660978,0
LTE,250,2,7831,200841728,0,30.45206,59.982929,1000,6,1,1409762852,1505660968,0
LTE,250,2,7812,201482240,0,30.398645,59.840113,1000,2,1,1409765001,1505323810,0
LTE,250,2,7812,201482242,0,30.386759,59.835812,1000,2,1,1409765006,1505490292,0
LTE,250,20,19691,1012,0,30.339807,60.049876,1000,2,1,1411019413,1505711081,0
LTE,250,2,7828,200714497,0,30.412607,59.983478,1000,7,1,1413485410,1556292541,0
LTE,250,2,7807,200704513,0,30.401607,59.950529,3489,27,1,1413485711,1559809009,0
LTE,250,2,7807,200704514,0,30.393074,59.959871,1271,29,1,1413486311,1575024797,0
LTE,250,2,7809,199941889,0,30.308,59.926164,1000,9,1,1413488121,1548700865,0
LTE,250,2,7804,199809793,0,30.31338,59.946948,1000,6,1,1413488122,1566648397,0
LTE,250,2,7830,200835330,0,30.399528,59.935999,2487,24,1,1413521109,1559809028,0
LTE,250,2,7808,200069376,0,30.373087,59.937096,1000,2,1,1413543617,1563283733,0
LTE,250,2,7829,200596480,0,30.364672,59.98626,1000,17,1,1413552906,1563276737,0
LTE,250,2,7840,200709889,0,30.433008,60.029845,1000,4,1,1413898510,1559807384,0
LTE,250,1,17804,51262466,0,30.259616,60.019557,1030,3,1,1414074911,1505709912,0
LTE,250,1,17809,51568641,0,30.2777,60.000323,1000,3,1,1414298409,1505222135,0
LTE,250,1,17804,51607552,0,30.366413,60.096391,5487,7,1,1414315809,1505642674,0
LTE,250,1,17835,51523072,0,30.472251,59.947799,1000,14,1,1414945528,1505819359,0
LTE,250,1,17835,51522816,0,30.451868,59.934425,1000,5,1,1414945208,1505397325,0
LTE,250,1,17835,51523329,0,30.492662,59.949406,1000,2,1,1415136010,1529926700,0
LTE,250,2,7809,199942401,0,30.319079,59.927561,1000,5,1,1415190909,1505303652,0
LTE,250,99,2578,200097797,0,30.292053,59.851456,1000,2,1,1415452222,1453292427,0
LTE,250,2,7803,199810818,0,30.265303,59.971712,1000,7,1,1416672983,1552086181,0
LTE,250,2,7816,201219584,0,30.223146,59.824562,1000,2,1,1417096906,1547132401,0
LTE,250,2,7801,199681537,0,30.271878,59.943419,1000,6,1,1417789934,1548676431,0
LTE,250,2,7807,200834561,0,30.406386,59.950511,1000,4,1,1418311389,1506607547,0
LTE,250,1,17851,51413504,0,30.498178,59.907568,1000,17,1,1419027308,1506246048,0
LTE,250,2,7825,200580352,0,30.30758,60.066002,1000,2,1,1421273590,1556706454,0
LTE,250,2,7825,200580354,0,30.292275,60.06566,1154,17,1,1421293451,1559043551,0
LTE,250,2,7828,200706817,0,30.394172,59.977971,1547,8,1,1422372085,1506608514,0
LTE,250,11,7806,200090369,0,30.377609,59.937973,1000,5,1,1459795383,1484728288,0
LTE,250,11,7828,201018766,0,30.387454,60.001029,1000,22,1,1459795388,1579544881,0
LTE,250,11,7831,200984719,0,30.423561,59.982957,1000,60,1,1459795393,1587580964,0
LTE,250,99,1478,200734981,0,30.30304,59.916,1000,2,1,1459795393,1460892120,0
LTE,250,11,7808,200069381,0,30.365524291992,59.932479858398,1000,2,1,1459795386,1459836232,0
LTE,250,2,7814,201481473,0,30.382193,59.81587,1009,24,1,1461508717,1551838590,0
LTE,250,2,7811,200077569,0,30.350145,59.914658,1000,3,1,1424797939,1505296028,0
LTE,250,2,7811,201484034,0,30.350635,59.915334,1000,7,1,1424861224,1559809748,0
LTE,250,2,7810,201344512,0,30.352007,59.907853,4150,6,1,1424861224,1559810061,0
LTE,250,2,7810,201344513,0,30.335248,59.896099,1002,6,1,1424861224,1559810073,0
LTE,250,2,7811,201472258,0,30.345355,59.909756,1000,3,1,1424861224,1505529860,0
LTE,250,2,7814,201345794,0,30.320166,59.854681,1000,4,1,1424861224,1505530597,0
LTE,250,2,7838,201354497,0,30.318003,59.875891,1000,2,1,1424871188,1505302236,0
LTE,250,2,7805,200064000,0,30.315322,59.935654,1000,4,1,1424931784,1505829975,0
LTE,250,2,7827,199956481,0,30.296532,59.929489,1000,2,1,1424931784,1546707560,0
LTE,250,2,7809,199941890,0,30.304824,59.930321,1000,3,1,1424931784,1548700648,0
LTE,250,2,7811,201487106,0,30.358611,59.906659,1000,5,1,1425171571,1505324660,0
LTE,250,2,7811,201486336,0,30.353089,59.908718,1000,2,1,1425171571,1505289692,0
LTE,250,2,7811,201486337,0,30.35475,59.907598,1000,3,1,1425171571,1505289468,0
LTE,250,2,7811,201484032,0,30.359659,59.913238,1000,9,1,1425171571,1506606676,0
LTE,250,2,7811,201472770,0,30.352142,59.894066,1817,6,1,1425171571,1565765440,0
LTE,250,2,7811,201472768,0,30.36049,59.892488,1000,69,1,1425171571,1505405757,0
LTE,250,2,7811,200077572,0,30.352127,59.916065,1000,6,1,1425171572,1569361505,0
LTE,250,1,17807,51265538,0,30.247132,60.018117,1000,4,1,1425495266,1505710432,0
LTE,250,2,7814,201357825,0,30.358161,59.852722,1000,4,1,1425847711,1505322513,0
LTE,250,2,7812,201474818,0,30.379256,59.8506,1735,3,1,1425847711,1505322501,0
LTE,250,2,7841,200721920,0,30.373382,59.956264,1000,4,1,1426083864,1575023440,0
LTE,250,1,17804,51262464,0,30.287111,60.030872,1000,10,1,1426520791,1505302435,0
LTE,250,1,17804,51262465,0,30.281004,60.021986,1000,36,1,1426520791,1505709390,0
LTE,250,1,17807,51703296,0,30.263291,60.024417,2626,36,1,1426520791,1505709291,0
LTE,250,1,17807,51534082,0,30.269775,60.019017,1000,16,1,1426520791,1505709315,0
LTE,250,1,17806,51503104,0,30.388109,60.000999,1000,3,1,1426877253,1506263519,0
LTE,250,2,7827,200070915,0,30.313317,59.936907,1000,6,1,1427106463,1566654402,0
LTE,250,11,7811,200077569,0,30.352677,59.91408,1000,6,1,1427106463,1565366067,0
LTE,250,11,7811,201484034,0,30.354139,59.914679,1000,4,1,1427207788,1565366076,0
LTE,250,11,7811,201484032,0,30.362027,59.912988,1000,12,1,1427181863,1565366167,0
LTE,250,11,7814,201345794,0,30.319286,59.854187,1000,4,1,1427322330,1505882715,0
LTE,250,11,7838,201351936,0,30.319911,59.876361,1000,7,1,1427268531,1565365682,0
LTE,250,11,7812,201487616,0,30.459162,59.846797,1000,7,1,1427800406,1568899780,0
LTE,250,11,7811,201483776,0,30.362838,59.892455,2477,4,1,1427926819,1565365995,0
LTE,250,2,7807,200846082,0,30.4074,59.951567,1000,2,1,1428303045,1555875291,0
LTE,250,1,17804,51486721,0,30.282784,60.026551,1000,4,1,1428401255,1486269566,0
LTE,250,1,17804,51486722,0,30.274658,60.030212,1000,6,1,1428401255,1486269566,0
LTE,250,1,17804,51486720,0,30.279006958008,60.03547668457,1000,1,1,1426564438,1426564438,0
LTE,250,11,7804,200594178,0,30.339592,59.970843,1000,15,1,1428624955,1589807815,0
LTE,250,11,7812,201489921,0,30.417308,59.863774,1000,4,1,1429135503,1494091119,0
LTE,250,11,7812,201489920,0,30.411348,59.871005,1000,5,1,1429135503,1494091840,0
LTE,250,1,17807,51776002,0,30.247972,60.011897,1000,5,1,1430855192,1493895276,0
LTE,250,2,7823,200448002,0,30.259591,60.013269,500,124,1,1431445494,1573891547,0
LTE,250,2,7874,202089229,0,30.359344,60.039597,1000,2,1,1431609029,1457190565,0
LTE,250,2,7817,201099521,0,30.131491,59.851877,1000,23,1,1432040659,1566702253,0
LTE,250,11,7835,201857024,0,30.508847,59.775372,5031,168,1,1433741236,1434198095,0
LTE,250,11,7836,201732611,0,30.471971,59.84547,4962,108,1,1433750634,1486957864,0
LTE,250,2,7805,201605636,0,30.481899,59.868088,1072,27,1,1433728656,1433728656,0
LTE,250,11,7834,201606915,0,30.458908,59.874409,1000,7,1,1433750634,1474300046,0
LTE,250,11,7839,201620482,0,30.455322,59.877701,1000,18,1,1433750634,1489708786,0
LTE,250,11,7839,201620480,0,30.461998,59.879522,1000,16,1,1433750634,1486957823,0
LTE,250,11,7839,201604865,0,30.472142,59.882168,1000,11,1,1433750634,1486855649,0
LTE,250,11,7839,201619457,0,30.466952,59.884872,1000,21,1,1433750634,1491389665,0
LTE,250,11,7839,201619456,0,30.463462,59.891137,1000,19,1,1433750634,1491389665,0
LTE,250,11,7833,201614081,0,30.462029,59.898772,1000,11,1,1433750634,1487039788,0
LTE,250,11,7833,201615877,0,30.436682,59.913712,1889,27,1,1433750634,1472358881,0
LTE,250,11,7839,201606146,0,30.465774536133,59.880294799805,1000,1,1,1433728827,1433728827,0
LTE,250,11,7839,201604866,0,30.468246,59.883316,1000,5,1,1433750634,1491389665,0
LTE,250,11,7812,201485825,0,30.457535,59.813919,1000,3,1,1433727757,1433727757,0
LTE,250,11,7839,201605121,0,30.465775,59.880638,1000,4,1,1433750634,1454389220,0
LTE,250,11,7839,201605378,0,30.460387,59.895295,1000,13,1,1433750634,1489708786,0
LTE,250,11,7830,200836612,0,30.435751,59.929989,1423,18,1,1433750634,1575741951,0
LTE,250,11,7874,202089583,0,30.413174,59.927736,1227,33,1,1433750634,1434124932,0
LTE,250,11,7830,200835329,0,30.398143,59.93403,1539,32,1,1433750634,1579526036,0
LTE,250,11,7830,200066816,0,30.402211,59.935619,1000,7,1,1433750634,1489708780,0
LTE,250,11,7834,201605636,0,30.509468,59.857674,1000,10,1,1433750634,1568899669,0
LTE,250,11,7839,201620481,0,30.459938,59.878922,1000,4,1,1433750634,1486957823,0
LTE,250,2,7806,201614081,0,30.458908,59.900436,1000,3,1,1433729203,1433729203,0
LTE,250,11,7832,201601283,0,30.405624,59.914353,1095,5,1,1433750634,1489708780,0
LTE,250,11,7807,200704514,0,30.38838,59.95906,1000,35,1,1433750635,1571034516,0
LTE,250,11,7835,201856001,0,30.59343,59.75046,1210,46,1,1434198001,1434198001,0
LTE,250,2,7834,201606913,0,30.452042,59.864219,1000,17,1,1436364999,1491735218,0
LTE,250,1,17841,51702273,0,30.299606,60.03273,1000,2,1,1437714324,1449670819,0
LTE,250,1,17804,51532032,0,30.296517,60.032044,1000,4,1,1437714324,1453390893,0
LTE,250,1,17853,51501572,0,29.863789,59.882961,1371,17,1,1438589908,1489418546,0
LTE,250,1,17853,51501568,0,29.945569,59.908141,9644,53,1,1438589908,1491991979,0
LTE,250,1,17853,51704064,0,29.837695,59.873022,1622,37,1,1438750265,1491991979,0
LTE,250,1,17847,51500034,0,30.300094,59.905818,1000,48,1,1438750265,1506109745,0
LTE,250,1,17804,51262469,0,30.265275,60.030289,1357,9,1,1438750265,1486269566,0
LTE,250,1,17807,51703299,0,30.274254,60.029656,1183,16,1,1438750265,1505841738,0
LTE,250,1,17804,51262468,0,30.28894,60.026382,1000,4,1,1438856418,1505841615,0
LTE,250,1,17804,51262467,0,30.294016,60.033068,1300,56,1,1438856418,1505837875,0
LTE,250,11,7831,200835585,0,30.476088,59.93724,1000,9,1,1439075405,1571031795,0
LTE,250,1,17833,51694594,0,30.172127,59.863314,1000,53,1,1439474913,1506169066,0
LTE,250,1,17833,51505153,0,30.198796,59.845963,1000,49,1,1439474912,1492240519,0
LTE,250,1,17853,51593477,0,29.90387,59.88327,1363,12,1,1439474912,1472909803,0
LTE,250,1,17853,51480836,0,30.044347,59.842358,1469,8,1,1439474912,1470734857,0
LTE,250,1,17847,51219712,0,30.296252,59.907523,1000,52,1,1439474912,1482756953,0
LTE,250,1,17833,51505152,0,30.209827,59.845115,2543,83,1,1439474912,1506111982,0
LTE,250,1,17833,51615488,0,30.177191,59.844784,1000,46,1,1439474913,1492540200,0
LTE,250,1,17834,51640065,0,30.406195,59.916599,1000,39,1,1439474913,1492069122,0
LTE,250,1,17834,51917059,0,30.415225,59.916045,1000,47,1,1439474913,1505404143,0
LTE,250,1,17833,51256064,0,30.235336,59.838699,1517,39,1,1439474913,1506298211,0
LTE,250,1,17834,51689218,0,30.418297,59.905877,1000,26,1,1439474913,1494607705,0
LTE,250,1,17834,51648771,0,30.405444,59.913283,1000,12,1,1439474913,1505404138,0
LTE,250,1,17853,51765763,0,30.037865,59.844074,1000,32,1,1439474913,1490610800,0
LTE,250,1,17811,51655936,0,30.458084,59.871349,1000,35,1,1439474913,1491737695,0
LTE,250,1,17861,51423746,0,30.075302,59.827835,1000,15,1,1439474913,1491741157,0
LTE,250,1,17852,51861249,0,30.448354,59.835368,1098,96,1,1439474913,1505501955,0
LTE,250,1,17811,51484930,0,30.464155,59.867935,1000,39,1,1439474913,1491737695,0
LTE,250,1,17852,51783426,0,30.460851,59.847718,2407,148,1,1439474913,1506014783,0
LTE,250,1,17853,51336708,0,30.07164,59.847061,1122,10,1,1439474913,1491741157,0
LTE,250,1,17835,51835908,0,30.407638,59.917831,1000,3,1,1439474913,1443101343,0
LTE,250,1,17833,51256321,0,30.217549,59.821479,2533,87,1,1439474912,1506069228,0
LTE,250,1,17853,51765761,0,30.053214,59.835027,3000,9,1,1439474912,1505365296,0
LTE,250,1,17853,51480837,0,30.017717,59.854996,3783,25,1,1439474913,1505365055,0
LTE,250,1,17847,51559170,0,30.300465,59.894028,1000,24,1,1439474912,1474952493,0
LTE,250,1,17853,51596545,0,29.891739,59.878922,1000,3,1,1439474912,1468289458,0
LTE,250,1,17853,51773701,0,29.970441,59.865666,1159,16,1,1439474913,1505319233,0
LTE,250,1,17833,51508484,0,30.199734,59.81111,2246,29,1,1439474912,1492430239,0
LTE,250,1,17833,51799553,0,30.191916,59.858374,1000,79,1,1439474913,1491274817,0
LTE,250,1,17853,51454465,0,29.975973,59.867996,1000,31,1,1439474913,1505470503,0
LTE,250,1,17853,51480834,0,30.02219,59.856756,1000,43,1,1439474913,1505365071,0
LTE,250,1,17853,51633666,0,29.899066,59.878759,1000,6,1,1439474912,1494170015,0
LTE,250,1,17833,51256324,0,30.251878,59.831195,4430,27,1,1439474912,1505504314,0
LTE,250,1,17861,51480835,0,30.070266723633,59.836349487305,1000,1,1,1439254490,1439254490,0
LTE,250,1,17834,51648768,0,30.401204,59.909993,1000,55,1,1439474913,1505197134,0
LTE,250,1,17811,51471618,0,30.459866,59.879532,915,103,1,1439474913,1506525815,0
LTE,250,1,17861,51423748,0,30.114899,59.813396,1099,42,1,1439474913,1478611566,0
LTE,250,1,17833,51256067,0,30.244675,59.831543,1000,2,1,1439474913,1452296296,0
LTE,250,1,17853,51497221,0,30.067492,59.842253,1063,17,1,1439474913,1505365304,0
LTE,250,1,17833,51508480,0,30.237487,59.827144,1000,72,1,1439474913,1505471660,0
LTE,250,1,17852,51783424,0,30.469111,59.850529,2915,145,1,1439474913,1506019399,0
LTE,250,1,17861,51277824,0,30.08209,59.815601,1912,77,1,1439474913,1505471278,0
LTE,250,1,17811,51574018,0,30.472772,59.869374,1000,21,1,1439474913,1490677120,0
LTE,250,1,17838,51489792,0,30.304475,59.891531,1000,11,1,1439474912,1479518424,0
LTE,250,1,17853,51596549,0,29.877319,59.885101,1000,2,1,1439474912,1448037905,0
LTE,250,1,17833,51255554,0,30.230802,59.860074,1502,100,1,1439474912,1506111710,0
LTE,250,1,17853,51593476,0,29.917407,59.828703,4628,28,1,1439474913,1505319290,0
LTE,250,1,17833,51270401,0,30.181013,59.855477,1000,14,1,1439474913,1492398416,0
LTE,250,1,17833,51255552,0,30.247087,59.865619,1025,77,1,1439474912,1505305168,0
LTE,250,1,17841,51335941,0,29.910965,59.879608,1000,2,1,1439474913,1439606108,0
LTE,250,1,17841,51335936,0,29.923782,59.878006,1000,3,1,1439474913,1439606108,0
LTE,250,1,17853,51501569,0,29.853536,59.874427,1000,11,1,1439474912,1491991979,0
LTE,250,1,17841,51335937,0,29.915084838867,59.872055053711,1000,1,1,1439023514,1439023514,0
LTE,250,1,17834,51507201,0,30.440714,59.894249,1348,93,1,1439474913,1494607917,0
LTE,250,1,17811,51484929,0,30.472033,59.863427,1000,34,1,1439474913,1494566199,0
LTE,250,1,17834,51507202,0,30.428379,59.899521,1000,39,1,1439474913,1487515787,0
LTE,250,1,17836,51584258,0,30.482819,59.813247,1817,34,1,1439474913,1491996718,0
LTE,250,1,17852,51861250,0,30.457207,59.843582,1907,82,1,1439474913,1505306063,0
LTE,250,1,17833,51508481,0,30.225584,59.823759,3048,75,1,1439474913,1505471646,0
LTE,250,1,17811,51260417,0,30.465264,59.870329,1000,35,1,1439474913,1481608056,0
LTE,250,1,17852,51894273,0,30.4453,59.834976,1000,99,1,1439474913,1492417852,0
LTE,250,1,17836,51584261,0,30.477349,59.814966,1024,14,1,1439474913,1479434221,0
LTE,250,1,17847,51706369,0,30.299646,59.898712,1000,30,1,1439474912,1506109792,0
LTE,250,1,17833,51270400,0,30.175974,59.858381,1000,23,1,1439474913,1505454274,0
LTE,250,1,17833,51255557,0,30.228653,59.860611,1000,3,1,1439474913,1486213202,0
LTE,250,1,17847,51219716,0,30.289078,59.896774,1064,12,1,1439474912,1481540240,0
LTE,250,1,17847,51219713,0,30.290742,59.902143,1000,11,1,1439474912,1482756983,0
LTE,250,1,17834,51276035,0,30.400972,59.917061,1000,13,1,1439474913,1505404080,0
LTE,250,1,17852,51678210,0,30.448086,59.835058,1000,67,1,1439474913,1492003242,0
LTE,250,1,17853,51480835,0,30.056722,59.848772,2159,44,1,1439474913,1490704796,0
LTE,250,1,17852,51277058,0,30.440144,59.829509,14937,202,1,1439474913,1506608534,0
LTE,250,1,17852,51277057,0,30.450474,59.818868,1070,53,1,1439474913,1493802564,0
