radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,250,1,232,2371,0,30.527573,59.930518,1000,7,1,1393186503,1399014311,0
GSM,250,2,7810,23446,0,30.329132,60.029297,1000,2,1,1393187404,1446979784,0
GSM,250,2,7810,23447,0,30.324783,60.026779,1000,3,1,1393187406,1459821568,0
GSM,250,2,7810,12012,0,30.331741,60.026688,1000,5,1,1393187706,1466987618,0
GSM,250,1,223,1546,0,30.395491,59.924407,1667,257,1,1393199106,1567508225,0
GSM,250,1,250,1604,0,30.428321,59.932355,1000,11,1,1393199108,1488134129,0
GSM,250,1,250,1602,0,30.416238,59.929733,1000,14,1,1393199107,1486641074,0
GSM,250,1,223,1621,0,30.37736,59.907936,1000,55,1,1393199114,1491226445,0
GSM,250,2,7804,1914,0,30.351517,59.921494,1000,5,1,1393199705,1475002611,0
GSM,250,2,7810,8222,0,30.218239,59.993076,1000,8,1,1393199707,1471501649,0
GSM,250,2,4704,14888,0,30.203226,59.985289,1000,11,1,1393200005,1462713364,0
GSM,250,2,4704,11167,0,30.208511,59.987412,1000,3,1,1393200006,1403894413,0
GSM,250,1,220,11151,0,30.358657836914,59.917373657227,1000,7,1,1393200903,1400061308,0
GSM,250,1,220,10145,0,30.360489,59.919891,1000,6,1,1393200903,1399640409,0
GSM,250,2,7802,18724,0,30.321426,59.931107,1000,9,1,1393202705,1464479743,0
GSM,250,20,19763,50381,0,30.501251,59.831886,1000,12,1,1393203904,1403126710,0
GSM,250,1,230,1466,0,30.263836,59.940785,2114,21,1,1393204204,1489997619,0
GSM,250,20,19687,5973,0,30.230255,59.857407,1000,12,1,1393205707,1484502127,0
GSM,250,1,270,2836,0,30.273389,59.997566,1000,33,1,1393206007,1489625548,0
GSM,250,1,324,14393,0,29.777756,60.005493,1000,6,1,1393206303,1394672703,0
GSM,250,2,4701,547,0,30.565475,59.744339,1000,5,1,1393206606,1471853705,0
GSM,250,1,324,14392,0,29.781483,59.991728,1000,7,1,1393207503,1394749816,0
GSM,250,1,270,10553,0,30.244387,60.003125,1000,43,1,1393208406,1492009950,0
GSM,250,1,230,1071,0,30.257034301758,59.951705932617,1000,1,1,1393188608,1393188608,0
GSM,250,2,4701,24644,0,30.40853,59.851239,1000,38,1,1393209306,1457693396,0
GSM,250,2,7806,20234,0,30.383377,59.886246,1000,6,1,1393209306,1469709494,0
GSM,250,2,7806,14080,0,30.341904,59.906113,1000,5,1,1393209602,1459678447,0
GSM,250,1,230,1072,0,30.254287719727,59.94758605957,1000,1,1,1393189803,1393189803,0
GSM,250,2,7811,3290,0,30.315262,59.971207,1000,5,1,1393209608,1466825747,0
GSM,250,2,4707,24194,0,30.123138,59.585037,1000,2,1,1393209903,1445223091,0
GSM,250,2,7806,8826,0,30.401505,59.94223,1000,20,1,1393209905,1458373459,0
GSM,250,2,7806,8829,0,30.40123,59.942368,1000,10,1,1393209905,1458373459,0
GSM,250,2,7804,4836,0,30.413818,59.954224,1000,6,1,1393210208,1461016321,0
GSM,250,20,19661,2973,0,30.414845,59.878408,8902,73,1,1393211704,1494862440,0
GSM,250,2,7804,7261,0,30.353851,59.931107,1000,2,1,1393212603,1445445809,0
GSM,250,20,19763,2922,0,30.449066,59.859009,1000,6,1,1393211705,1492459921,0
GSM,250,2,4701,17674,0,30.572891,59.749489,1000,4,1,1393211705,1443884423,0
GSM,250,2,4711,10325,0,30.28038,60.073471,1000,3,1,1393218010,1461924918,0
GSM,250,20,19703,1252,0,30.418821,59.965911,1000,39,1,1393219507,1494248523,0
GSM,250,2,7810,12168,0,30.411166,60.011054,1000,51,1,1393228504,1468670060,0
GSM,250,1,230,1382,0,30.275199,59.941843,1000,22,1,1393229111,1490581421,0
GSM,250,2,7810,18641,0,30.276049,60.00743,1000,52,1,1393229701,1469839604,0
GSM,250,2,7809,16074,0,30.331816,59.826237,1000,11,1,1393230907,1458449072,0
GSM,250,2,7810,20738,0,30.218582,60.006638,1000,5,1,1393231502,1459182871,0
GSM,250,20,19661,50241,0,30.444214,59.876312,1000,10,1,1393232107,1403126126,0
GSM,250,2,4701,2270,0,30.383377,59.834976,1000,3,1,1393234807,1455242425,0
GSM,250,1,324,5472,0,29.755783081055,60.00114440918,1000,3,1,1393236308,1394704810,0
GSM,250,20,19710,611,0,30.283338,59.918853,1000,13,1,1393238702,1491741675,0
GSM,250,99,14756,12191,0,30.352066,59.957886,1000,20,1,1393239316,1489843722,0
GSM,250,99,14753,42432,0,30.361633,59.936829,1000,6,1,1393239621,1489697961,0
GSM,250,99,14753,42333,0,30.346179,59.927464,1000,23,1,1393239621,1490853427,0
GSM,250,99,14760,10571,0,30.244674682617,59.984664916992,1000,1,1,1393219822,1393219822,0
GSM,250,99,1228,31306,0,30.217208862305,60.058822631836,1000,1,1,1393219822,1393219822,0
GSM,250,2,7811,14349,0,30.313848,59.980494,1000,27,1,1393240508,1471690894,0
GSM,250,20,19660,313,0,30.417585,59.890907,1000,11,1,1393240506,1474839942,0
GSM,250,20,19660,311,0,30.422556,59.894432,1000,17,1,1393240805,1472572558,0
GSM,250,2,7811,18568,0,30.229693,59.986413,1000,11,1,1393240805,1471501654,0
GSM,250,20,19660,50301,0,30.423202,59.895401,1000,4,1,1393241106,1408433959,0
GSM,250,2,4701,18515,0,30.400131,59.851662,1000,20,1,1393241706,1457532819,0
GSM,250,2,7806,15036,0,30.44466,59.934025,1000,16,1,1393242307,1478597839,0
GSM,250,2,4704,11168,0,30.205879,59.985695,1000,8,1,1393245008,1463468035,0
GSM,250,1,350,8355,0,30.465294,59.896294,1000,20,1,1393248904,1489483889,0
GSM,250,20,19706,1893,0,30.167912,59.850651,1000,29,1,1393254020,1491983831,0
GSM,250,20,19687,5613,0,30.260204,59.845524,1000,26,1,1393254019,1506476418,0
GSM,250,20,19687,6233,0,30.241928,59.849396,1000,8,1,1393254303,1488903218,0
GSM,250,2,7810,3554,0,30.423515,60.017998,1000,22,1,1393257304,1469272849,0
GSM,250,2,7805,1597,0,30.44487,59.890366,1000,9,1,1393257308,1457005258,0
GSM,250,2,4701,10295,0,30.106146,59.802704,1834,8,1,1393258205,1463911458,0
GSM,250,2,7805,17628,0,30.622772,59.893382,4217,34,1,1393258506,1472295851,0
GSM,250,2,7811,23187,0,30.313339233398,59.958572387695,1000,1,1,1393241703,1393241703,0
GSM,250,99,1232,42975,0,30.298786,59.939486,3736,10,1,1393262702,1406766909,0
GSM,250,2,7805,18458,0,30.447441,59.87772,1000,40,1,1393263008,1472295855,0
GSM,250,2,7810,18559,0,30.277918,60.011515,1000,29,1,1393263304,1468531991,0
GSM,250,1,270,16106,0,30.302804,60.001554,1169,67,1,1393264204,1491311965,0
GSM,250,1,250,10604,0,30.453827,59.939209,1000,10,1,1393265105,1482347643,0
GSM,250,1,223,1543,0,30.396078,59.925493,1000,96,1,1393265403,1567508225,0
GSM,250,1,223,28146,0,30.386124,59.924482,1000,17,1,1393265703,1486767936,0
GSM,250,2,7811,23220,0,30.316223,59.956924,1000,30,1,1393265704,1463499777,0
GSM,250,20,19702,15762,0,30.543708,59.932137,1000,4,1,1393265706,1484744566,0
GSM,250,1,235,17832,0,30.412684,59.954891,1000,47,1,1393266905,1490195840,0
GSM,250,1,105,12172,0,30.331615,59.976636,1000,13,1,1393267209,1482762816,0
GSM,250,2,4701,16100,0,30.270767211914,59.797897338867,1000,1,1,1393247707,1393247707,0
GSM,250,1,270,13123,0,30.286296,60.00125,1974,13,1,1393267802,1488911583,0
GSM,250,1,232,8345,0,30.476760864258,59.896774291992,1000,4,1,1393267805,1394331606,0
GSM,250,1,236,12244,0,30.234604,60.007401,1000,18,1,1393268410,1491762996,0
GSM,250,1,236,12245,0,30.2314,60.003262,1000,24,1,1393268410,1492311279,0
GSM,250,20,19704,2821,0,30.463109,59.948273,1000,34,1,1393268704,1458294210,0
GSM,250,1,236,14364,0,30.23941,60.026321,1000,6,1,1393270504,1432131841,0
GSM,250,1,236,10511,0,30.243301391602,60.025863647461,1000,1,1,1393250705,1393250705,0
GSM,250,1,236,21306,0,30.257908,60.024116,1000,11,1,1393273205,1489035645,0
GSM,250,1,236,14363,0,30.233231,60.027695,1000,3,1,1393273504,1432131842,0
GSM,250,99,1226,31191,0,30.324325,59.791031,1000,2,1,1393273507,1408433808,0
GSM,250,1,270,12576,0,30.296173,60.003891,1000,2,1,1393273805,1393755904,0
GSM,250,1,270,2085,0,30.342973,60.00259,1000,38,1,1393273807,1491311971,0
GSM,250,1,234,2872,0,30.431267,59.991263,1347,113,1,1393274102,1564489801,0
GSM,250,1,234,2876,0,30.435619,59.999446,1084,97,1,1393274105,1492181824,0
GSM,250,2,4711,10367,0,30.416337,60.029985,1000,2,1,1393275302,1443836602,0
GSM,250,2,7811,18594,0,30.254768,59.989265,1000,20,1,1393275302,1471105025,0
GSM,250,20,19687,6831,0,30.260157,59.83966,1000,73,1,1393281904,1490075533,0
GSM,250,1,230,11213,0,30.283285,59.939311,1000,13,1,1393287602,1506517174,0
GSM,250,1,232,13283,0,30.489120483398,59.899520874023,1000,1,1,1393268104,1393268104,0
GSM,250,20,19667,14502,0,30.172282,59.569735,1000,7,1,1393290303,1487541798,0
GSM,250,2,7810,18558,0,30.275879,60.01976,1000,18,1,1393292401,1471358063,0
GSM,250,2,7810,18562,0,30.277817,60.012497,1000,15,1,1393293613,1470421045,0
GSM,250,2,4704,8412,0,30.222874,59.986038,1000,8,1,1393296906,1483023562,0
GSM,250,2,4704,23471,0,30.219171,59.993101,1000,7,1,1393296907,1483023616,0
GSM,250,2,7808,41329,0,30.340717,60.042648,1000,171,1,1393299305,1438771216,0
GSM,250,1,232,15005,0,30.566517,59.801331,2423,14,1,1393302004,1451147303,0
GSM,250,1,250,1544,0,30.413589477539,59.929733276367,1000,3,1,1393302904,1394157610,0
GSM,250,1,326,3281,0,30.415512,59.772904,1465,10,1,1393305003,1433862717,0
GSM,250,2,7806,457,0,30.390244,59.874802,1000,4,1,1393306806,1459521217,0
GSM,250,2,7806,456,0,30.394192,59.870853,1000,24,1,1393306806,1459521217,0
GSM,250,1,223,28145,0,30.396343,59.924119,1000,34,1,1393307405,1490968030,0
GSM,250,1,232,15004,0,30.600906,59.810806,1000,5,1,1393309206,1487348419,0
GSM,250,2,4701,18520,0,30.394848,59.852991,1000,17,1,1393310404,1458088946,0
GSM,250,2,4711,12801,0,30.363007,60.091629,1000,36,1,1393311611,1481297434,0
GSM,250,1,326,16206,0,30.467178,59.812639,4235,106,1,1393312508,1563584551,0
GSM,250,1,223,1156,0,30.371777,59.915299,1000,47,1,1393314902,1490757689,0
GSM,250,1,223,1292,0,30.380815,59.920411,1000,52,1,1393315501,1491518613,0
GSM,250,1,223,21405,0,30.403978,59.919892,1496,12,1,1393315502,1470610155,0
GSM,250,1,232,17924,0,30.468015,59.942527,1000,19,1,1393316414,1401091233,0
GSM,250,1,232,11884,0,30.525427,59.88802,1000,16,1,1393316415,1406746511,0
GSM,250,1,232,12924,0,30.526691,59.882551,1616,14,1,1393316416,1405292189,0
GSM,250,1,232,1796,0,30.472640991211,59.948959350586,1000,1,1,1393296616,1393296616,0
GSM,250,2,4711,20663,0,30.365753,60.052643,1000,6,1,1393317002,1465565819,0
GSM,250,1,232,21034,0,30.48225402832,59.931106567383,1000,2,1,1393317304,1398479110,0
GSM,250,99,14757,11132,0,30.314273,60.015509,1000,50,1,1393320302,1491767097,0
GSM,250,2,7810,20731,0,30.247387,60.01479,1000,79,1,1393322105,1470674285,0
GSM,250,2,4711,12174,0,30.436455,60.041245,1000,20,1,1393323903,1471170362,0
GSM,250,2,7805,1756,0,30.548058,59.959488,1000,12,1,1393323903,1461925580,0
GSM,250,2,7805,7759,0,30.54778,59.957788,1000,7,1,1393323903,1461925580,0
GSM,250,1,236,2766,0,30.214977,60.009212,1000,8,1,1393324209,1476893819,0
GSM,250,1,221,15334,0,30.336186,60.094528,1000,11,1,1393324501,1478648817,0
GSM,250,2,7810,18574,0,30.253968,60.009317,1000,103,1,1393324504,1471853700,0
GSM,250,2,7810,2558,0,30.257164,60.009239,1000,85,1,1393324505,1468423872,0
GSM,250,2,7810,26526,0,30.400053,60.009678,1000,14,1,1393335905,1467816079,0
GSM,250,2,7810,2560,0,30.261154174805,60.006637573242,1000,17,1,1393338908,1468560267,0
GSM,250,1,326,15146,0,30.422752,59.742281,2916,12,1,1393338005,1473514083,0
GSM,250,20,19661,1793,0,30.44771,59.874591,1000,26,1,1393341005,1487515852,0
GSM,250,1,230,1461,0,30.272598,59.938431,1000,6,1,1393343408,1489997619,0
GSM,250,1,230,11955,0,30.271552,59.941504,1000,21,1,1393343409,1477211081,0
GSM,250,1,230,12565,0,30.25957,59.933642,1000,13,1,1393343702,1467907214,0
GSM,250,1,250,12624,0,30.468178,59.946857,1000,32,1,1393343706,1478392194,0
GSM,250,1,223,12104,0,30.450668334961,59.937973022461,1000,1,1,1393323907,1393323907,0
GSM,250,1,220,11074,0,30.315483,59.9091,1000,41,1,1393347304,1491216728,0
GSM,250,1,220,11273,0,30.330817,59.915251,1000,11,1,1393346704,1489625532,0
GSM,250,2,7807,20212,0,30.367413,59.869652,1000,8,1,1393348806,1451573530,0
GSM,250,1,350,2246,0,30.467834,59.889084,1000,10,1,1393349102,1491518636,0
GSM,250,1,233,19943,0,30.429897,59.694729,1000,8,1,1393351814,1415601606,0
GSM,250,1,233,16391,0,30.430756,59.697647,1000,2,1,1393351814,1415438709,0
GSM,250,1,223,1295,0,30.387006,59.922426,1000,28,1,1393357507,1491518613,0
GSM,250,2,7810,20736,0,30.218582,60.006485,1000,9,1,1393360202,1465754022,0
GSM,250,1,326,15143,0,30.411149,59.750823,1819,16,1,1393360502,1506055856,0
GSM,250,2,7809,13886,0,30.35408,59.843216,1000,3,1,1393362005,1457693358,0
GSM,250,2,7809,2993,0,30.354767,59.842072,1000,6,1,1393363504,1456984614,0
GSM,250,20,19661,5742,0,30.443857,59.875626,1000,25,1,1393366801,1487515850,0
GSM,250,20,19661,4142,0,30.429755,59.878358,5715,20,1,1393366803,1505282026,0
GSM,250,20,19661,4143,0,30.426538,59.883238,1000,7,1,1393366804,1487452601,0
GSM,250,20,19670,1403,0,30.397905,59.860635,1000,19,1,1393367103,1491884441,0
GSM,250,2,7804,17346,0,30.403315,59.951553,1000,27,1,1393367408,1466192768,0
GSM,250,20,19660,5222,0,30.412216,59.892654,1000,6,1,1393368002,1472572558,0
GSM,250,20,19660,5221,0,30.40947,59.895401,1000,3,1,1393369810,1448432972,0
GSM,250,20,19660,4443,0,30.428107,59.899521,1000,7,1,1393371008,1487515850,0
GSM,250,20,19660,2912,0,30.424034,59.901852,1000,10,1,1393371304,1494005748,0
GSM,250,20,19763,50521,0,30.472916,59.843491,1000,5,1,1393371905,1404246631,0
GSM,250,20,19763,1913,0,30.49375,59.837276,1301,43,1,1393372204,1488685382,0
GSM,250,20,19763,1912,0,30.500045,59.837223,1000,22,1,1393372824,1492459906,0
GSM,250,1,221,12272,0,30.337953,60.033047,1000,13,1,1393373102,1492181808,0
GSM,250,1,223,525,0,30.382469,59.924721,1000,20,1,1393373105,1505281017,0
GSM,250,1,223,1294,0,30.380129,59.924748,1000,16,1,1393373105,1493799397,0
GSM,250,2,7807,15598,0,30.362091,59.854889,1000,2,1,1393374004,1448359178,0
GSM,250,20,19687,3113,0,30.251999,59.838333,1000,18,1,1393374004,1488903234,0
GSM,250,20,19763,1291,0,30.478592,59.85434,1000,30,1,1393375208,1492459917,0
GSM,250,20,19763,2932,0,30.481438,59.838581,1243,32,1,1393375204,1492272732,0
GSM,250,20,19763,1993,0,30.469099,59.862442,1000,19,1,1393375505,1492459921,0
GSM,250,20,19763,2921,0,30.442154,59.866287,1000,10,1,1393375805,1492459921,0
GSM,250,20,19661,162,0,30.456889,59.869551,1000,17,1,1393375806,1487515852,0
GSM,250,20,19661,1612,0,30.452895,59.878686,1000,50,1,1393375807,1505280633,0
GSM,250,2,4701,6910,0,30.581819,59.7155,1102,2,1,1393377306,1454777736,0
GSM,250,2,4701,22294,0,30.404892,59.872716,1000,27,1,1393377605,1465573848,0
GSM,250,1,223,1444,0,30.40126,59.933956,2311,134,1,1393377902,1463437496,0
GSM,250,2,7810,4268,0,30.240097,60.025406,1000,9,1,1393379106,1468531991,0
GSM,250,1,234,11844,0,30.396149,60.002636,2376,70,1,1393380006,1490757676,0
GSM,250,99,1226,43576,0,30.500381,59.748459,1000,5,1,1393380305,1395483003,0
GSM,250,99,1226,43391,0,30.581130981445,59.74983215332,1000,4,1,1393380306,1395489604,0
GSM,250,99,1226,43877,0,30.596237182617,59.748458862305,1000,4,1,1393381505,1395476706,0
GSM,250,99,1226,45923,0,30.586624145508,59.707260131836,1000,1,1,1393362306,1393362306,0
GSM,250,99,14761,63291,0,30.568771362305,59.704513549805,1000,1,1,1393362604,1393362604,0
GSM,250,99,1226,45927,0,30.583877563477,59.703140258789,1000,2,1,1393382404,1394003109,0
GSM,250,99,1226,43315,0,30.566711,59.744339,1000,2,1,1393382704,1394003106,0
GSM,250,2,7804,19245,0,30.367584,59.956512,1000,4,1,1393387504,1460385239,0
GSM,250,2,7804,19005,0,30.347039,59.951706,1000,89,1,1393387802,1490084977,0
GSM,250,1,232,12921,0,30.525131,59.899063,1000,9,1,1393388403,1401091952,0
GSM,250,99,1226,43407,0,30.586899,59.741592,1000,5,1,1393392906,1398084312,0
GSM,250,20,19670,191,0,30.420331,59.867885,1000,55,1,1393394701,1440227485,0
GSM,250,99,14759,2619,0,30.472640991211,59.899520874023,1000,1,1,1393376106,1393376106,0
GSM,250,20,19661,5743,0,30.43432,59.873036,1000,21,1,1393396204,1487452596,0
GSM,250,2,4708,2095,0,30.711594,59.692497,1000,4,1,1393398609,1457844447,0
GSM,250,1,223,14635,0,30.380997,59.925486,1000,21,1,1393401628,1505281029,0
GSM,250,20,19661,1791,0,30.450059,59.87819,1000,44,1,1393403408,1505321995,0
GSM,250,2,7806,8828,0,30.409653,59.94072,1000,15,1,1393405806,1457881318,0
GSM,250,1,234,2482,0,30.396456,60.004112,2529,40,1,1393415705,1505920853,0
GSM,250,2,7811,18630,0,30.269302,59.981918,1000,15,1,1393411550,1471501660,0
GSM,250,2,7811,12651,0,30.319748,59.97963,1000,3,1,1393411551,1458373437,0
GSM,250,20,19763,3891,0,30.51378,59.84041,1000,23,1,1393412702,1476360358,0
GSM,250,1,223,28144,0,30.384633,59.926006,1000,35,1,1393425901,1492314937,0
GSM,250,1,250,1543,0,30.410842895508,59.928359985352,1000,1,1,1393406102,1393406102,0
GSM,250,1,250,21405,0,30.408096313477,59.926986694336,1000,1,1,1393406102,1393406102,0
GSM,250,2,7803,14121,0,30.359574,59.932611,3233,21,1,1393430104,1461990845,0
GSM,250,2,7804,27256,0,30.358108,59.935501,1000,5,1,1393430422,1445068547,0
GSM,250,1,55003,32068,0,30.343078,60.048736,1580,87,1,1393431006,1393881604,0
GSM,250,20,19671,1952,0,30.324039,59.80007,1000,67,1,1393431304,1492443923,0
GSM,250,2,7804,14205,0,30.360855,59.931793,1000,10,1,1393430105,1474812229,0
GSM,250,2,7803,17509,0,30.261154174805,59.986038208008,1000,2,1,1393431903,1397062505,0
GSM,250,2,7810,2559,0,30.257177,60.009384,1000,48,1,1393432502,1469548680,0
GSM,250,1,223,522,0,30.383377,59.924286,1000,30,1,1393440304,1491226439,0
GSM,250,20,19665,11403,0,29.26071,59.572335,1588,4,1,1393440905,1473603718,0
GSM,250,1,236,12692,0,30.234428,60.003257,1000,13,1,1393441502,1491311959,0
GSM,250,1,350,10416,0,30.47113,59.882904,1000,20,1,1393446304,1491518636,0
GSM,250,2,7806,16293,0,30.482777,59.902333,1000,21,1,1393446605,1458460683,0
GSM,250,2,7806,7967,0,30.480955,59.906573,1000,37,1,1393446604,1488802288,0
GSM,250,2,4704,27113,0,30.302353,60.287476,1000,2,1,1393448105,1443875154,0
GSM,250,2,4701,18518,0,30.400831,59.8515,1000,31,1,1393448708,1457420356,0
GSM,250,1,232,14183,0,30.485458,59.919662,1000,3,1,1393449304,1393726504,0
GSM,250,1,234,14086,0,30.396805,60.003738,1000,18,1,1393453204,1490539929,0
GSM,250,1,350,17813,0,30.449367,59.875597,1000,19,1,1393454600,1492321581,0
GSM,250,1,260,12253,0,30.263901,59.880295,1000,10,1,1393455618,1490400354,0
GSM,250,20,19665,11401,0,29.303696,59.584488,1000,5,1,1393457105,1473603718,0
GSM,250,2,4701,7037,0,30.400257,59.862957,1000,24,1,1393465805,1459411938,0
GSM,250,2,4701,13230,0,30.309992,59.81781,1000,16,1,1393470307,1460204066,0
GSM,250,1,270,14401,0,30.273451,60.006638,1000,22,1,1393471505,1491311959,0
GSM,250,1,270,14402,0,30.275427,60.000507,1000,28,1,1393471801,1488911583,0
GSM,250,1,270,14405,0,30.276186,59.999845,1000,37,1,1393472104,1488911583,0
GSM,250,1,270,10554,0,30.264359,60.001472,1000,21,1,1393473303,1492009950,0
GSM,250,1,225,15362,0,30.259780883789,59.94758605957,1000,1,1,1393453505,1393453505,0
GSM,250,2,7809,7401,0,30.376289,59.821598,1000,31,1,1393473305,1468043890,0
GSM,250,1,250,12636,0,30.495353,59.953924,1000,13,1,1393480501,1453133434,0
GSM,250,1,250,12622,0,30.467798,59.942454,1000,19,1,1393480501,1482347643,0
GSM,250,1,250,12625,0,30.46432,59.947215,1000,355,1,1393480502,1453133434,0
GSM,250,1,250,2731,0,30.473572,59.957409,1000,59,1,1393480502,1479750446,0
GSM,250,99,1231,44481,0,30.651168823242,60.021743774414,1000,1,1,1393460704,1393460704,0
GSM,250,99,1231,64283,0,30.575637817383,60.008010864258,1000,1,1,1393460704,1393460704,0
GSM,250,2,7805,1385,0,30.427801,59.86934,1000,43,1,1393480802,1472127663,0
GSM,250,99,14756,40912,0,30.228085,59.965109,1778,25,1,1393485612,1491913575,0
GSM,250,99,1232,10975,0,30.29583,60.007153,1000,8,1,1393485613,1406367313,0
GSM,250,99,14757,11729,0,30.346298217773,60.038223266602,1000,1,1,1393466101,1393466101,0
GSM,250,99,14757,11721,0,30.358932,60.042343,1000,5,1,1393485901,1489697969,0
GSM,250,99,1232,42956,0,30.418396,59.916,1000,2,1,1393485902,1403705408,0
GSM,250,99,1232,10977,0,30.30706,60.007815,2445,14,1,1393485902,1406367314,0
GSM,250,99,1227,14634,0,30.44792175293,59.911880493164,1000,1,1,1393466106,1393466106,0
GSM,250,99,14757,6430,0,30.40397644043,60.025863647461,1000,1,1,1393466109,1393466109,0
GSM,250,99,14757,11102,0,30.371177,60.042815,1000,15,1,1393485909,1505807074,0
GSM,250,1,270,14403,0,30.264686,60.001733,1000,14,1,1393494604,1489625548,0
GSM,250,1,270,2833,0,30.272598,59.998245,1000,18,1,1393495512,1489625548,0
GSM,250,2,4704,11169,0,30.200925,59.984665,1000,7,1,1393496707,1471501649,0
GSM,250,2,7810,25361,0,30.279792,59.997809,1000,7,1,1393497018,1470958165,0
GSM,250,2,7809,23906,0,30.385437,59.828796,1000,2,1,1393497316,1424049695,0
GSM,250,2,4704,27032,0,29.698657,60.221971,2299,5,1,1393498208,1444715653,0
GSM,250,2,4701,5116,0,30.437524,59.845766,1000,7,1,1393498204,1457245571,0
GSM,250,2,7806,18488,0,30.400044,59.877049,1000,22,1,1393501527,1467390177,0
GSM,250,1,235,1181,0,30.406803,59.953494,1000,52,1,1393503903,1494745772,0
GSM,250,1,235,14795,0,30.414235,59.952571,1000,10,1,1393504501,1505878605,0
GSM,250,1,235,1184,0,30.406723,59.954453,1000,6,1,1393504507,1484129615,0
GSM,250,20,19706,3151,0,30.177531,59.845963,1000,28,1,1393505403,1491983831,0
GSM,250,20,19687,53,0,30.190888,59.849396,1000,6,1,1393505407,1411911410,0
GSM,250,20,19706,3141,0,30.188211,59.845963,1000,26,1,1393505407,1491983831,0
GSM,250,20,19706,5801,0,30.179621,59.851253,1069,27,1,1393505407,1491731173,0
GSM,250,20,19687,52,0,30.197983,59.847565,1000,6,1,1393505407,1434350157,0
GSM,250,1,223,13876,0,30.376675,59.916578,1015,50,1,1393506314,1491518613,0
GSM,250,1,350,2241,0,30.480194,59.896775,1000,4,1,1393506902,1465097140,0
GSM,250,2,7810,18617,0,30.277524,60.007022,1000,50,1,1393507511,1470421045,0
GSM,250,20,19761,1322,0,30.288803,59.935684,1000,15,1,1393507809,1483238948,0
GSM,250,20,19761,7102,0,30.280609,59.932251,1000,6,1,1393507809,1488685373,0
GSM,250,20,19761,1323,0,30.286011,59.935089,1000,10,1,1393507809,1488685373,0
GSM,250,2,7810,18636,0,30.266551,60.005456,1000,43,1,1393507511,1466948676,0
GSM,250,20,19657,1811,0,30.226051,59.927788,1978,48,1,1393507809,1490878687,0
GSM,250,20,19762,7151,0,30.248356,59.932472,1000,12,1,1393507809,1505722757,0
GSM,250,20,19761,6631,0,30.263214,59.92012,1000,2,1,1393507809,1481909760,0
GSM,250,20,19761,5413,0,30.277634,59.943581,1000,12,1,1393507812,1486789269,0
GSM,250,20,19680,742,0,30.312052,59.965353,1000,16,1,1393507812,1488952202,0
GSM,250,20,19710,613,0,30.276947,59.913646,1000,14,1,1393507812,1491741710,0
GSM,250,20,19761,632,0,30.26207,59.931564,1000,3,1,1393508102,1481909760,0
GSM,250,20,19710,1271,0,30.301285,59.907684,1000,18,1,1393508102,1488685371,0
GSM,250,20,19711,5402,0,30.325012,59.91497,1000,4,1,1393508102,1481909735,0
GSM,250,20,19710,5073,0,30.320721,59.912567,1000,8,1,1393508102,1482932594,0
GSM,250,20,19710,5071,0,30.321236,59.91497,1000,4,1,1393508103,1482932599,0
GSM,250,20,19710,3343,0,30.294015,59.922671,1000,14,1,1393508103,1491741669,0
GSM,250,1,55016,1605,0,30.417709350586,59.929733276367,1000,1,1,1393488917,1393488917,0
GSM,250,20,19763,15793,0,30.526016,59.868576,1000,15,1,1393509910,1492272732,0
GSM,250,1,100,3771,0,30.323982,60.036163,1000,4,1,1393512305,1403982007,0
GSM,250,1,221,12271,0,30.343642,60.038546,1000,12,1,1393512305,1506609332,0
GSM,250,1,221,12274,0,30.342728,60.038361,1000,10,1,1393512306,1492181813,0
GSM,250,1,270,12786,0,30.350075,59.999771,1000,4,1,1393512306,1487348487,0
GSM,250,1,221,18206,0,30.315399,60.043945,1000,12,1,1393512306,1480084267,0
GSM,250,20,19687,1503,0,30.209302,59.8471,647,121,1,1393515605,1505668797,0
GSM,250,1,232,14186,0,30.485001,59.919205,1000,3,1,1393526422,1393715405,0
GSM,250,20,19763,50501,0,30.470993,59.858322,1000,5,1,1393532106,1403043906,0
GSM,250,2,7804,768,0,30.307846069336,59.929733276367,1000,1,1,1393515904,1393515904,0
GSM,250,2,7811,23026,0,30.293083,59.954453,1000,12,1,1393535704,1477791405,0
GSM,250,2,4711,23557,0,30.419119,60.039524,1000,38,1,1393535704,1469779983,0
GSM,250,2,7806,10794,0,30.382278,59.926987,1000,5,1,1393536005,1470924960,0
GSM,250,2,7805,1596,0,30.44902,59.886612,1000,5,1,1393535704,1455800161,0
GSM,250,2,7810,2561,0,30.260056,60.006638,1000,5,1,1393536007,1461223777,0
GSM,250,1,220,496,0,30.305492,59.912077,1000,7,1,1393540807,1477211072,0
GSM,250,1,1400,2583,0,30.244816,59.842658,1000,12,1,1393540807,1505403369,0
GSM,250,1,1400,14006,0,30.16227722168,59.819869995117,1000,1,1,1393521302,1393521302,0
GSM,250,1,1400,17335,0,30.248984,59.829532,1986,202,1,1393541102,1554520952,0
GSM,250,1,260,2163,0,30.260124,59.874458,1000,4,1,1393541102,1482533566,0
GSM,250,1,260,20344,0,30.295486450195,59.899520874023,1000,1,1,1393521303,1393521303,0
